case,A,epsilon,time,nonlinear_delta_r_over_epsilon,linear_delta_r_over_epsilon,nonlinear_delta_psi_over_epsilon,linear_delta_psi_over_epsilon
stable_focus,0.1798139620137104,0.0001,276.5,-0.0022925841713927753,-0.002283960599053686,0.00241809219037048,0.0024184241069882383
stable_focus,0.1798139620137104,0.0001,276.75,-0.002254339086515955,-0.002245687275075716,0.0024059998635084234,0.002406251488516856
stable_focus,0.1798139620137104,0.0001,277.0,-0.0022162162571781607,-0.002207537601369908,0.002393732710104235,0.0023939048654511986
stable_focus,0.1798139620137104,0.0001,277.25,-0.002178219195014819,-0.0021695150736461433,0.002381294132713929,0.002381387643862609
stable_focus,0.1798139620137104,0.0001,277.5,-0.00214035135059909,-0.0021316231344295144,0.0023686875175177313,0.002368703215130121
stable_focus,0.1798139620137104,0.0001,277.75,-0.002102616126764545,-0.002093865173191732,0.002355916242091638,0.0023558549556691667
stable_focus,0.1798139620137104,0.0001,278.0,-0.0020650168708336025,-0.0020562445264875363,0.0023429836704114138,0.0023428462266647746
stable_focus,0.1798139620137104,0.0001,278.25,-0.0020275568779482,-0.0020187644780964593,0.0023298931398074707,0.0023296803738097707
stable_focus,0.1798139620137104,0.0001,278.5,-0.0019902393921800154,-0.0019814282591698253,0.0023166479848346633,0.002316360727047587
stable_focus,0.1798139620137104,0.0001,278.75,-0.0019530676031997984,-0.0019442390483826177,0.002303251523949612,0.0023028906003197728
stable_focus,0.1798139620137104,0.0001,279.0,-0.0019160446496080397,-0.0019071999720904832,0.0022897070439675815,0.0022892732913183072
stable_focus,0.1798139620137104,0.0001,279.25,-0.0018791736178247476,-0.0018703141044916754,0.0022760178391978414,0.0022755120812424927
stable_focus,0.1798139620137104,0.0001,279.5,-0.0018424575409792254,-0.0018335844677937353,0.0022621871570427388,0.002261610234560555
stable_focus,0.1798139620137104,0.0001,279.75,-0.0018058994011305174,-0.0017970140323851358,0.0022482182587824084,0.0022475709987759096
stable_focus,0.1798139620137104,0.0001,280.0,-0.0017695021303776315,-0.0017606057170114345,0.0022341143665616237,0.002233397604197995
stable_focus,0.1798139620137104,0.0001,280.25,-0.0017332686075288706,-0.0017243623889561881,0.0022198786933658177,0.00221909326371775
stable_focus,0.1798139620137104,0.0001,280.5,-0.0016972016592120553,-0.0016882868642264825,0.002205514444131307,0.0022046611725876765
stable_focus,0.1798139620137104,0.0001,280.75,-0.0016613040632051934,-0.0016523819077427669,0.002191024786601936,0.0021901045082064565
stable_focus,0.1798139620137104,0.0001,281.0,-0.0016255785462160333,-0.0016166502335332896,0.0021764128840806585,0.0021754264299080396
stable_focus,0.1798139620137104,0.0001,281.25,-0.0015900277838820642,-0.0015810945049328257,0.002161681877943522,0.0021606300787554117
stable_focus,0.1798139620137104,0.0001,281.5,-0.0015546543996602935,-0.0015457173347856433,0.0021468348931907855,0.0021457185773386903
stable_focus,0.1798139620137104,0.0001,281.75,-0.0015194609681579152,-0.0015105212856527438,0.002131875031230468,0.0021306950295777952
stable_focus,0.1798139620137104,0.0001,282.0,-0.0014844500151323103,-0.00147550887002317,0.002116805384311249,0.0021155625205295106
stable_focus,0.1798139620137104,0.0001,282.25,-0.0014496240152706008,-0.0014406825505294716,0.002101629012207784,0.0021003241161990593
stable_focus,0.1798139620137104,0.0001,282.5,-0.0014149853932998724,-0.0014060447401670372,0.0020863489666456125,0.0020849828633559687
stable_focus,0.1798139620137104,0.0001,282.75,-0.0013805365239871747,-0.0013715978025175576,0.0020709682715946975,0.0020695417893544536
stable_focus,0.1798139620137104,0.0001,283.0,-0.0013462797365804136,-0.0013373440519760756,0.0020554899407554394,0.002054003901957976
stable_focus,0.1798139620137104,0.0001,283.25,-0.0013122173059265663,-0.0013032857539820334,0.0020399169664564454,0.0020383721891683556
stable_focus,0.1798139620137104,0.0001,283.5,-0.0012783514624636894,-0.0012694251252540131,0.002024252308552299,0.0020226496190590146
stable_focus,0.1798139620137104,0.0001,283.75,-0.0012446843855595802,-0.0012357643340279564,0.002008498923289359,0.002006839139612572
stable_focus,0.1798139620137104,0.0001,284.0,-0.001211218209062892,-0.001202305500299235,0.0019926597374930743,0.001990943678562722
stable_focus,0.1798139620137104,0.0001,284.25,-0.001177955015752019,-0.0011690506960679702,0.0019767376607804366,0.0019749661432402967
stable_focus,0.1798139620137104,0.0001,284.5,-0.0011448968428862116,-0.0011360019455879905,0.0019607355833395346,0.0019589094204235788
stable_focus,0.1798139620137104,0.0001,284.75,-0.0011120456799851297,-0.0011031612256190086,0.0019446563681579931,0.0019427763761927506
stable_focus,0.1798139620137104,0.0001,285.0,-0.0010794034677186204,-0.0010705304656822544,0.001928502869064097,0.0019265698557885702
stable_focus,0.1798139620137104,0.0001,285.25,-0.0010469721001271637,-0.0010381115483192225,0.0019122779087998865,0.0019102926834750809
stable_focus,0.1798139620137104,0.0001,285.5,-0.0010147534268423186,-0.0010059063093536642,0.0018959842970622809,0.00189394766240653
stable_focus,0.1798139620137104,0.0001,285.75,-0.000982749247535608,-0.0009739165381566792,0.001879624810519065,0.001877537574498267
stable_focus,0.1798139620137104,0.0001,286.0,-0.0009509613196900801,-0.0009421439779148078,0.0018632022155684602,0.0018610651803017647
stable_focus,0.1798139620137104,0.0001,286.25,-0.0009193913508287466,-0.0009105903259010997,0.001846719256126672,0.00184453321888362
stable_focus,0.1798139620137104,0.0001,286.5,-0.0008880410062861444,-0.0008792572337492003,0.001830178645301217,0.0018279444077085776
stable_focus,0.1798139620137104,0.0001,286.75,-0.0008569119036572204,-0.0008481463077300698,0.0018135830870402714,0.00181130144252648
stable_focus,0.1798139620137104,0.0001,287.0,-0.0008260056172382235,-0.0008172591090316951,0.001796935258924215,0.0017946069972632035
stable_focus,0.1798139620137104,0.0001,287.25,-0.0007953236735858127,-0.0007865971540413833,0.0017802378105002958,0.0017778637239154846
stable_focus,0.1798139620137104,0.0001,287.5,-0.0007648675581783948,-0.0007561619146307267,0.0017634933732746383,0.0017610742524496077
stable_focus,0.1798139620137104,0.0001,287.75,-0.0007346387109752328,-0.0007259548184431909,0.0017467045618224653,0.0017442411907040158
stable_focus,0.1798139620137104,0.0001,288.0,-0.0007046385264164456,-0.0006959772491841605,0.001729873965461426,0.0017273671242956266
stable_focus,0.1798139620137104,0.0001,288.25,-0.0006748683578639003,-0.000666230546913518,0.001713004146586261,0.0017104546165300893
stable_focus,0.1798139620137104,0.0001,288.5,-0.0006453295131603198,-0.0006367160083405395,0.0016960976528812566,0.0016935062083156891
stable_focus,0.1798139620137104,0.0001,288.75,-0.0006160232590701753,-0.0006074348871211591,0.0016791570051077898,0.0016765244180810554
stable_focus,0.1798139620137104,0.0001,289.0,-0.0005869508168387938,-0.0005783883941575278,0.001662184700157443,0.0016595117416965681
stable_focus,0.1798139620137104,0.0001,289.25,-0.0005581133677434735,-0.0005495776978997039,0.0016451832193786764,0.0016424706523994372
stable_focus,0.1798139620137104,0.0001,289.5,-0.0005295120497628147,-0.0005210039246495898,0.0016281550044294768,0.0016254036007224053
stable_focus,0.1798139620137104,0.0001,289.75,-0.0005011479597971658,-0.0004926681588668805,0.0016111024966902754,0.00160831301442614
stable_focus,0.1798139620137104,0.0001,290.0,-0.00047302215255839997,-0.00046457144347699704,0.0015940281009041435,0.0015912012984351412
stable_focus,0.1798139620137104,0.0001,290.25,-0.0004451356427903619,-0.0004367147801811265,0.0015769342043281398,0.0015740708347772552
stable_focus,0.1798139620137104,0.0001,290.5,-0.00041748940082797503,-0.00040909912976801476,0.001559823169239305,0.0015569239825266978
stable_focus,0.1798139620137104,0.0001,290.75,-0.0003900843592585801,-0.00038172541242772996,0.0015426973368204422,0.0015397630777505915
stable_focus,0.1798139620137104,0.0001,291.0,-0.00036292140959126584,-0.0003545945080670768,0.0015255590229967808,0.0015225904334589604
stable_focus,0.1798139620137104,0.0001,291.25,-0.0003360014044773152,-0.00032770725662681615,0.001508410520101311,0.0015054083395581602
stable_focus,0.1798139620137104,0.0001,291.5,-0.0003093251543795361,-0.00030106445840063974,0.0014912540946543373,0.0014882190628077304
stable_focus,0.1798139620137104,0.0001,291.75,-0.0002828934331233768,-0.00027466687435551986,0.0014740920012412673,0.0014710248467806177
stable_focus,0.1798139620137104,0.0001,292.0,-0.00025670697345603344,-0.00024851522645382194,0.0014569264611408173,0.0014538279118267343
stable_focus,0.1798139620137104,0.0001,292.25,-0.00023076647148734253,-0.00022261019797685617,0.0014397596739823548,0.0014366304550398525
stable_focus,0.1798139620137104,0.0001,292.5,-0.0002050725833591116,-0.00019695243384981203,0.0014225938110845604,0.00141943465022777
stable_focus,0.1798139620137104,0.0001,292.75,-0.00017962592524511933,-0.00017154254096813255,0.0014054310393252223,0.0014022426478857194
stable_focus,0.1798139620137104,0.0001,293.0,-0.00015442708112267667,-0.0001463810885251564,0.0013882734836712096,0.0013850565751730142
stable_focus,0.1798139620137104,0.0001,293.25,-0.00012947659056017358,-0.00012146860834115447,0.0013711232496604886,0.0013678785358928911
stable_focus,0.1798139620137104,0.0001,293.5,-0.00010477496314997836,-9.680559519338914e-05,0.0013539824270103473,0.0013507106104754948
stable_focus,0.1798139620137104,0.0001,293.75,-8.032266629598439e-05,-7.239250714754867e-05,0.0013368530729640504,0.0013335548559639868
stable_focus,0.1798139620137104,0.0001,294.0,-5.612013298517127e-05,-4.8229765890083323e-05,0.0013197372270012941,0.0013164133060037848
stable_focus,0.1798139620137104,0.0001,294.25,-3.216776178760483e-05,-2.4317757061796856e-05,0.0013026369016788664,0.0012992879708348239
stable_focus,0.1798139620137104,0.0001,294.5,-8.465911305322038e-06,-6.56830592236362e-07,0.001285554097063546,0.0012821808372868585
stable_focus,0.1798139620137104,0.0001,294.75,1.4985090945884849e-05,2.275269896479912e-05,0.001268490769645858,0.0012650938687778141
stable_focus,0.1798139620137104,0.0001,295.0,3.818495408758338e-05,4.591055209496188e-05,0.0012514488703652127,0.0012480290053150387
stable_focus,0.1798139620137104,0.0001,295.25,6.113342387870091e-05,6.881648398615705e-05,0.0012344303168543291,0.0012309881634995456
stable_focus,0.1798139620137104,0.0001,295.5,8.383027938485554e-05,9.147028419061359e-05,0.0012174370034312432,0.0012139732365331138
stable_focus,0.1798139620137104,0.0001,295.75,0.0001062753318681331,0.00011387177628614015,0.00120047081136887,0.0011969860942283134
stable_focus,0.1798139620137104,0.0001,296.0,0.00012846842700753314,0.00013602081753675679,0.001183533590021213,0.0011800285830213476
stable_focus,0.1798139620137104,0.0001,296.25,0.00015040944711941506,0.00015791729855259588,0.001166627165150036,0.0011631025259877222
stable_focus,0.1798139620137104,0.0001,296.5,0.00017209830227571388,0.00017956114294939617,0.0011497533367044177,0.001146209722860647
stable_focus,0.1798139620137104,0.0001,296.75,0.00019353494029594742,0.00020095230700719382,0.0011329138938087624,0.0011293519500522316
stable_focus,0.1798139620137104,0.0001,297.0,0.00021471933786543218,0.00022209077932875413,0.0011161105881174471,0.0011125309606773962
stable_focus,0.1798139620137104,0.0001,297.25,0.0002356515060863984,0.0002429765804974786,0.0010993451551866151,0.0010957484845804497
stable_focus,0.1798139620137104,0.0001,297.5,0.00025633148492687496,0.0002636097627348126,0.0010826193122537298,0.0010790062283642975
stable_focus,0.1798139620137104,0.0001,297.75,0.0002767593476615815,0.0002839904095574648,0.0010659347390862273,0.001062305875422321
stable_focus,0.1798139620137104,0.0001,298.0,0.0002969352008719284,0.0003041186354342636,0.0010492931082350943,0.0010456490859728049
stable_focus,0.1798139620137104,0.0001,298.25,0.0003168591766744555,0.00032399458544271457,0.0010326960589446266,0.0010290374970959315
stable_focus,0.1798139620137104,0.0001,298.5,0.0003365314404923936,0.00034361843492541054,0.0010161452057566578,0.0010124727227733023
stable_focus,0.1798139620137104,0.0001,298.75,0.00035595218883521795,0.0003629903891462366,0.0009996421479474549,0.0009959563539299425
stable_focus,0.1798139620137104,0.0001,299.0,0.00037512164485775656,0.00038211068294647857,0.0009831884553723746,0.0009794899584787992
stable_focus,0.1798139620137104,0.0001,299.25,0.00039404006280108206,0.000400979580400857,0.0009667856845640976,0.0009630750813675979
stable_focus,0.1798139620137104,0.0001,299.5,0.0004127077257720657,0.00041959737447351433,0.000950435351532164,0.0009467132446281813
stable_focus,0.1798139620137104,0.0001,299.75,0.00043112494574337745,0.0004379643866740407,0.0009341389722861138,0.0009304059474281518
stable_focus,0.1798139620137104,0.0001,300.0,0.0004492920613330398,0.00045608096671352773,0.0009178980178714546,0.0009141546661248557
stable_focus,0.1798139620137104,0.0001,300.25,0.0004672094411350969,0.00047394749216075026,0.0009017139565581367,0.0008979608543217319
stable_focus,0.1798139620137104,0.0001,300.5,0.0004848774803889455,0.0004915643680984633,0.000885588212207189,0.0008818259429268128
stable_focus,0.1798139620137104,0.0001,300.75,0.0005022966020895581,0.0005089320267799248,0.0008695222122878654,0.0008657513402135848
stable_focus,0.1798139620137104,0.0001,301.0,0.0005194672547670365,0.0005260509272855895,0.0008535173356971626,0.0008497384318839769
stable_focus,0.1798139620137104,0.0001,301.25,0.0005363899158172813,0.0005429215551800857,0.0008375749560585177,0.0008337885811335666
stable_focus,0.1798139620137104,0.0001,301.5,0.0005530650859508768,0.0005595444221695628,0.0008216964184071252,0.0008179031287189059
stable_focus,0.1798139620137104,0.0001,301.75,0.0005694932936339825,0.0005759200657592645,0.0008058830461288302,0.0008020833930269707
stable_focus,0.1798139620137104,0.0001,302.0,0.0005856750917576647,0.000592049048911577,0.0007901361426254638,0.0007863306701467166
stable_focus,0.1798139620137104,0.0001,302.25,0.0006016110598583424,0.0006079319597045241,0.0007744569810452795,0.0007706462339426193
stable_focus,0.1798139620137104,0.0001,302.5,0.0006173018018973409,0.0006235694109906316,0.0007588468228791889,0.0007550313361303024
stable_focus,0.1798139620137104,0.0001,302.75,0.000632747945150669,0.000638962040056307,0.0007433069018625282,0.0007394872063541466
stable_focus,0.1798139620137104,0.0001,303.0,0.0006479501435396884,0.000654110508281933,0.0007278384325792864,0.000724015052266799
stable_focus,0.1798139620137104,0.0001,303.25,0.0006629090709697749,0.0006690155008022386,0.0007124426007476536,0.0007086160596106876
stable_focus,0.1798139620137104,0.0001,303.5,0.0006776254268814341,0.0006836777261675346,0.0006971205812611458,0.0006932913923013624
stable_focus,0.1798139620137104,0.0001,303.75,0.0006920999362503011,0.0006980979160054903,0.0006818735170943668,0.0006780421925127801
stable_focus,0.1798139620137104,0.0001,304.0,0.0007063333440360253,0.0007122768246836108,0.0006667025373441327,0.0006628695807643146
stable_focus,0.1798139620137104,0.0001,304.25,0.0007203264162924938,0.0007262152289724328,0.0006516087414087934,0.0006477746560097032
stable_focus,0.1798139620137104,0.0001,304.5,0.0007340799446087232,0.0007399139277094763,0.0006365932170293576,0.0006327584957276486
stable_focus,0.1798139620137104,0.0001,304.75,0.0007475947416679674,0.0007533737414640086,0.0006216570219708117,0.0006178221560142446
stable_focus,0.1798139620137104,0.0001,305.0,0.0007608716390272718,0.0007665955122025852,0.0006068011970672416,0.0006029666716770886
stable_focus,0.1798139620137104,0.0001,305.25,0.0007739114926685886,0.0007795801029554724,0.0005920267651116085,0.0005881930563310579
stable_focus,0.1798139620137104,0.0001,305.5,0.0007867151774476611,0.0007923283974839816,0.0005773347169779619,0.0005735023024957802
stable_focus,0.1798139620137104,0.0001,305.75,0.0007992835893144701,0.0008048412999486981,0.0005627260349361229,0.0005588953816946966
stable_focus,0.1798139620137104,0.0001,306.0,0.000811617644203011,0.0008171197345786832,0.0005482016701696679,0.0005443732445557211
stable_focus,0.1798139620137104,0.0001,306.25,0.0008237182769210705,0.0008291646453416035,0.0005337625591517181,0.0005299368209134889
stable_focus,0.1798139620137104,0.0001,306.5,0.0008355864444808958,0.0008409769956149765,0.0005194096205918264,0.0005155870199131132
stable_focus,0.1798139620137104,0.0001,306.75,0.0008472231205480796,0.0008525577678583852,0.0005051437484970833,0.0005013247301154674
stable_focus,0.1798139620137104,0.0001,307.0,0.0008586292976620058,0.0008639079632867962,0.0004909658077312251,0.00048715081960392476
stable_focus,0.1798139620137104,0.0001,307.25,0.000869805989456296,0.0008750286015449821,0.00047687665732931706,0.00047306613609255196
stable_focus,0.1798139620137104,0.0001,307.5,0.0008807542251076939,0.0008859207203831076,0.00046287712968107186,0.0004590715070357458
stable_focus,0.1798139620137104,0.0001,307.75,0.0008914750515565117,0.0008965853753334278,0.0004489680327512957,0.0004451677397391987
stable_focus,0.1798139620137104,0.0001,308.0,0.0009019695346168533,0.0009070236393882148,0.0004351501642352318,0.00043135562147230495
stable_focus,0.1798139620137104,0.0001,308.25,0.0009122387567561674,0.0009172366026789203,0.00042142429657054947,0.00041763591958183166
stable_focus,0.1798139620137104,0.0001,308.5,0.0009222838182054716,0.0009272253721565571,0.0004077911811006807,0.00040400938160692205
stable_focus,0.1798139620137104,0.0001,308.75,0.0009321058325184595,0.0009369910712733336,0.00039425155085037744,0.0003904767353953817
stable_focus,0.1798139620137104,0.0001,309.0,0.0009417059354532853,0.0009465348396656947,0.0003808061202481561,0.0003770386892211837
stable_focus,0.1798139620137104,0.0001,309.25,0.0009510852727601105,0.0009558578328385678,0.00036745558290585123,0.0003636959319032205
stable_focus,0.1798139620137104,0.0001,309.5,0.0009602450090628878,0.000964961221851048,0.00035420061217372734,0.0003504491329252262
stable_focus,0.1798139620137104,0.0001,309.75,0.0009691863234184694,0.0009738461930034009,0.0003410418644711477,0.0003372989425568898
stable_focus,0.1798139620137104,0.0001,310.0,0.00097791041042683,0.000982513947525524,0.0003279799762334612,0.0003242459919760749
stable_focus,0.1798139620137104,0.0001,310.25,0.000986418479120843,0.0009909657012668691,0.000315015564189558,0.00031129089339212393
stable_focus,0.1798139620137104,0.0001,310.5,0.0009947117507458358,0.0009992026843876189,0.00030214922452920234,0.0002984342401703541
stable_focus,0.1798139620137104,0.0001,310.75,0.001002791465420927,0.0010072261410516421,0.0002893815440052627,0.0002856766069574523
stable_focus,0.1798139620137104,0.0001,311.0,0.0010106588721470189,0.0010150373291207273,0.0002767130780068072,0.00027301854980801057
stable_focus,0.1798139620137104,0.0001,311.25,0.001018315237688583,0.0010226375198503605,0.00026414436582467005,0.0002604606063120318
stable_focus,0.1798139620137104,0.0001,311.5,0.0010257618365816512,0.0010300279975871721,0.00025167594147612604,0.00024800329572336827
stable_focus,0.1798139620137104,0.0001,311.75,0.0010329999622360475,0.0010372100594677888,0.00023930830400642478,0.00023564711908918834
stable_focus,0.1798139620137104,0.0001,312.0,0.0010400309180536027,0.0010441850151194304,0.00022704194635458919,0.00022339255938025286
stable_focus,0.1798139620137104,0.0001,312.25,0.001046856017428155,0.0010509541863619831,0.000214877329818286,0.00021124008162218987
stable_focus,0.1798139620137104,0.0001,312.5,0.0010534765881864416,0.0010575189069117357,0.00020281492096874132,0.00019919013302759848
stable_focus,0.1798139620137104,0.0001,312.75,0.0010598939692574305,0.0010638805220868643,0.00019085514391115055,0.00018724314312894044
stable_focus,0.1798139620137104,0.0001,313.0,0.0010661095140029886,0.0010700403885144057,0.0001789984188649285,0.00017539952391236813
stable_focus,0.1798139620137104,0.0001,313.25,0.001072124580225875,0.0010759998738391092,0.00016724514745325436,0.00016365966995220133
stable_focus,0.1798139620137104,0.0001,313.5,0.0010779405423821942,0.0010817603564338095,0.0001555957018783971,0.00015202395854629406
stable_focus,0.1798139620137104,0.0001,313.75,0.0010835587838098348,0.0010873232251117203,0.00014405045878351785,0.00014049274985205435
stable_focus,0.1798139620137104,0.0001,314.0,0.0010889806956182468,0.0010926898788402592,0.00013260976400308877,0.00012906638702324033
stable_focus,0.1798139620137104,0.0001,314.25,0.0010942076833497794,0.0010978617264568355,0.00012127394338756758,0.00011774519634737795
stable_focus,0.1798139620137104,0.0001,314.5,0.0010992411580978967,0.0011028401863862614,0.00011004331890163144,0.00010652948738393202
stable_focus,0.1798139620137104,0.0001,314.75,0.0011040825409480703,0.0011076266863600424,9.891818641971639e-05,9.541955310303503e-05
stable_focus,0.1798139620137104,0.0001,315.0,0.0011087332663084482,0.0011122226631374319,8.78988234975786e-05,8.441567002489143e-05
stable_focus,0.1798139620137104,0.0001,315.25,0.001113194771917847,0.001116629562228367,7.698549742141125e-05,7.35180983597322e-05
stable_focus,0.1798139620137104,0.0001,315.5,0.001117468506617314,0.0011208488376181769,6.61784566036161e-05,6.272708214837569e-05
stable_focus,0.1798139620137104,0.0001,315.75,0.0011215559270194575,0.0011248819514942095,5.5477937521697385e-05,5.204284940330608e-05
stable_focus,0.1798139620137104,0.0001,316.0,0.001125458499728893,0.0011287303739742668,4.488414528935891e-05,4.146561225027589e-05
stable_focus,0.1798139620137104,0.0001,316.25,0.0011291776957911281,0.001132395582837015,3.439729528986746e-05,3.099556707042975e-05
stable_focus,0.1798139620137104,0.0001,316.5,0.0011327149951334547,0.0011358790632542111,2.401757043246633e-05,2.0632894642866366e-05
stable_focus,0.1798139620137104,0.0001,316.75,0.0011360718865649488,0.0011391823075248577,1.3745135585274681e-05,1.0377760287698132e-05
stable_focus,0.1798139620137104,0.0001,317.0,0.0011392498622253555,0.0011423068148113487,3.5801456244044516e-06,2.3031400947866844e-07
stable_focus,0.1798139620137104,0.0001,317.25,0.0011422504264668731,0.0011452540908774588,-6.477250957814817e-06,-9.80930935889172e-06
stable_focus,0.1798139620137104,0.0001,317.5,0.001145075082531477,0.00114802564782837,-1.6426940085967345e-05,-1.9740990011950804e-05
stable_focus,0.1798139620137104,0.0001,317.75,0.001147725346983819,0.0011506230038526,-2.6268806574414327e-05,-2.9564623027034454e-05
stable_focus,0.1798139620137104,0.0001,318.0,0.0011502027363885503,0.0011530476829659552,-3.600275605419867e-05,-3.9280118219322606e-05
stable_focus,0.1798139620137104,0.0001,318.25,0.0011525087773023301,0.001155301214757426,-4.562870942192987e-05,-4.888739999659879e-05
stable_focus,0.1798139620137104,0.0001,318.5,0.0011546450018329324,0.0011573851341371171,-5.5146601729560984e-05,-5.838640721364469e-05
stable_focus,0.1798139620137104,0.0001,318.75,0.001156612943198354,0.0011593009810861499,-6.455637829860805e-05,-6.777709302643395e-05
stable_focus,0.1798139620137104,0.0001,319.0,0.0011584141423881533,0.0011610503004086203,-7.385800193659975e-05,-7.705942474600662e-05
stable_focus,0.1798139620137104,0.0001,319.25,0.0011600501448327805,0.0011626346414855746,-8.305145571263495e-05,-8.623338369216386e-05
stable_focus,0.1798139620137104,0.0001,319.5,0.0011615225015138009,0.001164055558031002,-9.213672103047799e-05,-9.529896504693926e-05
stable_focus,0.1798139620137104,0.0001,319.75,0.001162832764523003,0.001165314607849881,-0.00010111380954747062,-0.00010425617770784166
stable_focus,0.1798139620137104,0.0001,320.0,0.0011639824903930673,0.0011664133525983273,-0.00010998273625162369,-0.00011310504414098958
stable_focus,0.1798139620137104,0.0001,320.25,0.0011649732412077896,0.0011673533575457286,-0.00011874352945362432,-0.00012184560023405123
stable_focus,0.1798139620137104,0.0001,320.5,0.0011658065834918574,0.0011681361913390077,-0.00012739624577484676,-0.00013047789514906226
stable_focus,0.1798139620137104,0.0001,320.75,0.0011664840826597356,0.0011687634257689509,-0.00013594092879154474,-0.00013900199117514907
stable_focus,0.1798139620137104,0.0001,321.0,0.00116700731189745,0.0011692366355386102,-0.00014437765566421845,-0.00014741796358115942
stable_focus,0.1798139620137104,0.0001,321.25,0.0011673778432808035,0.0011695573980338245,-0.0001527065138229311,-0.00015572590046821543
stable_focus,0.1798139620137104,0.0001,321.5,0.0011675972533264911,0.001169727293095828,-0.0001609275923630804,-0.00016392590262219797
stable_focus,0.1798139620137104,0.0001,321.75,0.0011676671218818768,0.001169747902795953,-0.00016904100785808396,-0.0001720180833662581
stable_focus,0.1798139620137104,0.0001,322.0,0.0011675890276841017,0.0011696208112124762,-0.0001770468732731345,-0.00018000256841324517
stable_focus,0.1798139620137104,0.0001,322.25,0.0011673645539111988,0.001169347604209546,-0.00018494532988411194,-0.0001878794957181768
stable_focus,0.1798139620137104,0.0001,322.5,0.0011669952848514242,0.0011689298692182679,-0.00019273651563622707,-0.0001956490153307504
stable_focus,0.1798139620137104,0.0001,322.75,0.0011664828059032573,0.001168369195019924,-0.00020042059289959724,-0.00020331128924785954
stable_focus,0.1798139620137104,0.0001,323.0,0.0011658287035754,0.0011676671715312639,-0.000207997732926124,-0.0002108664912661808
stable_focus,0.1798139620137104,0.0001,323.25,0.0011650345665970008,0.0011668253895920232,-0.00021546811307393554,-0.00021831480683487774
stable_focus,0.1798139620137104,0.0001,323.5,0.0011641019814767617,0.0011658454407545173,-0.00022283193207295326,-0.00022565643290833943
stable_focus,0.1798139620137104,0.0001,323.75,0.001163032539164277,0.001164728917075399,-0.00023008938837554282,-0.00023289157779908081
stable_focus,0.1798139620137104,0.0001,324.0,0.0011618278283886951,0.0011634774109095978,-0.00023724069375674617,-0.00024002046103076236
stable_focus,0.1798139620137104,0.0001,324.25,0.0011604894389893872,0.0011620925147063648,-0.0002442860849716233,-0.00024704331319134326
stable_focus,0.1798139620137104,0.0001,324.5,0.0011590189585852784,0.0011605758208074676,-0.0002512257951670094,-0.00025396037578641665
stable_focus,0.1798139620137104,0.0001,324.75,0.001157417980346409,0.0011589289212476537,-0.0002580600719226389,-0.00026077190109273453
stable_focus,0.1798139620137104,0.0001,325.0,0.0011556880907814815,0.0011571534075570753,-0.0002647891753082554,-0.0002674781520118917
stable_focus,0.1798139620137104,0.0001,325.25,0.0011538308775094208,0.0011552508705660917,-0.0002714133723324963,-0.000274079401924289
stable_focus,0.1798139620137104,0.0001,325.5,0.0011518479281491523,0.0011532229002120939,-0.0002779329488777904,-0.0002805759345432677
stable_focus,0.1798139620137104,0.0001,325.75,0.001149740830319601,0.001151071085348503,-0.00028434818472033996,-0.0002869680437695135
stable_focus,0.1798139620137104,0.0001,326.0,0.0011475111683090233,0.001148797013556021,-0.0002906593879470343,-0.00029325603354573123
stable_focus,0.1798139620137104,0.0001,326.25,0.0011451605264056752,0.0011464022709559867,-0.00029686686747742996,-0.00029944021771161007
stable_focus,0.1798139620137104,0.0001,326.5,0.0011426904866773668,0.001143888442025881,-0.00030297094083531206,-0.00030552091985903393
stable_focus,0.1798139620137104,0.0001,326.75,0.0011401026289714622,0.001141257109417032,-0.00030897193858958616,-0.0003114984731876448
stable_focus,0.1798139620137104,0.0001,327.0,0.0011373985320251023,0.0011385098537745216,-0.00031487019991338627,-0.00031737322036073576
stable_focus,0.1798139620137104,0.0001,327.25,0.0011345797723549822,0.0011356482535591712,-0.0003206660717514076,-0.00032314551336142753
stable_focus,0.1798139620137104,0.0001,327.5,0.0011316479253675737,0.0011326738848717506,-0.0003263599146485774,-0.00032881571334925455
stable_focus,0.1798139620137104,0.0001,327.75,0.0011286045598080108,0.0011295883212793967,-0.00033195209303560347,-0.0003343841905171111
stable_focus,0.1798139620137104,0.0001,328.0,0.0011254512466418731,0.001126393133644088,-0.00033744298466586997,-0.0003398513239485424
stable_focus,0.1798139620137104,0.0001,328.25,0.0011221895523938485,0.0011230898899533615,-0.0003428329686805398,-0.0003452175014754608
stable_focus,0.1798139620137104,0.0001,328.5,0.0011188210380375097,0.0011196801551531879,-0.00034812244281701155,-0.00035048311953628464
stable_focus,0.1798139620137104,0.0001,328.75,0.0011153472667668751,0.0011161654909829604,-0.00035331180425757225,-0.0003556485830344566
stable_focus,0.1798139620137104,0.0001,329.0,0.0011117697917839564,0.001112547455812703,-0.0003584014657276313,-0.0003607143051974403
stable_focus,0.1798139620137104,0.0001,329.25,0.001108090169621434,0.0011088276044823534,-0.0003633918385648194,-0.00036568070743613285
stable_focus,0.1798139620137104,0.0001,329.5,0.0011043099479302043,0.0011050074881433232,-0.00036828336269500994,-0.00037054821920477624
stable_focus,0.1798139620137104,0.0001,329.75,0.0011004306732509406,0.001101088654102047,-0.0003730764647214002,-0.00037531727786129887
