tag,beta,A,r,psi,J11,J12,J21,J22,trace,determinant,discriminant,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,s,g,gcrit,abs_g_over_gcrit,lambda_transverse
locked,0.1,0.21507792863772351,0.6955803313526482,-0.2077062301096031,0.015653489068865843,0.10070098026873323,-0.16167862250973364,-0.03768165640087482,-0.022028167332008977,0.015691346378660802,-0.06228014535863622,-0.011014083666004487,-0.12477995167357236,-0.011014083666004487,0.12477995167357236,-0.030488821120500206,0.13118980138923342,0.04050589647060609,3.2387828148534847,-0.14333354844006377
locked,0.1,0.2156138051848167,0.6944873042151153,-0.20765771981837866,0.015706490221306553,0.10092897865104734,-0.16303299698013063,-0.03750903358848301,-0.021802543367176457,0.0158656186023557,-0.0629871235121452,-0.010901271683588223,-0.12548617803581516,-0.010901271683588223,0.12548617803581516,-0.031052009164541643,0.13198098781558898,0.040892545368836464,3.2275072785312484,-0.14316142286182842
locked,0.1,0.21614968173190993,0.6933996173753428,-0.20760982536974723,0.015759234698041986,0.1011546592947283,-0.16438266612187957,-0.037337181349586634,-0.02157794665154465,0.016039667181666314,-0.06369306094496835,-0.010788973325772324,-0.1261874210697805,-0.010788973325772324,0.1261874210697805,-0.031614003413575634,0.13276866270830395,0.04128259392418662,3.2160930331104396,-0.14299032453279387
locked,0.1,0.21668555827900313,0.6923171629155086,-0.20756253228625549,0.015811727701924325,0.10137806207722246,-0.16572776968445158,-0.03716608561395985,-0.021354357912035524,0.016213500097515612,-0.06439799178822714,-0.010677178956017754,-0.12688379702332675,-0.010677178956017754,0.12688379702332675,-0.03217485380361456,0.133552915880837,0.041675933021555006,3.204557311572671,-0.14282023417988196
locked,0.1,0.21722143482609635,0.6912398366981064,-0.20751582661185106,0.015863974253442326,0.10159922554383713,-0.1670684425042389,-0.03699573279715554,-0.021131758543713214,0.016387125018664444,-0.06510194885550798,-0.010565879271856609,-0.1275754177491769,-0.010565879271856609,0.1275754177491769,-0.03273460848020089,0.13433383402403803,0.042072458327518686,3.1929162060913656,-0.14265113319815687
locked,0.1,0.21775731137318954,0.6901675381834982,-0.20746969488642444,0.015915979199524158,0.1018181869711136,-0.16840481474410052,-0.03682610977717411,-0.020910130577649955,0.01656054931723767,-0.06580496370817632,-0.01045506528882498,-0.12826239092985944,-0.01045506528882498,0.12826239092985944,-0.03329331388649346,0.13511150085760706,0.042472070080831564,3.1811847315298483,-0.14248300361869085
locked,0.1,0.21829318792028277,0.6891001702586235,-0.20742412412191844,0.01596774722180185,0.10203498242635282,-0.16973701211817704,-0.036657203872554535,-0.020689456650752686,0.01673378008328483,-0.06650706671663595,-0.010344728325376341,-0.1289448202882108,-0.010344728325376341,0.1289448202882108,-0.03385101484591211,0.13588599727226494,0.04287467289110218,3.1693768863823912,-0.14231582807839077
locked,0.1,0.21882906446737596,0.6880376390760312,-0.20737910177988741,0.016019282844377748,0.1022496468235809,-0.17106515610309447,-0.03648900282178256,-0.02046971997740481,0.01690682413845071,-0.06720828711784947,-0.010234859988702409,-0.12962280578456237,-0.010234859988702409,0.12962280578456237,-0.03440775463975679,0.13665740146333769,0.043280175545502106,3.157505711123203,-0.14214958979164014
locked,0.1,0.21936494101446918,0.6869798539024833,-0.20733461575040008,0.016070590441129004,0.10246221397621068,-0.17238936413654826,-0.036321494763919826,-0.020250904322790822,0.017079688048821342,-0.06790865306939455,-0.010125452161395408,-0.13029644380161967,-0.010125452161395408,0.13029644380161967,-0.03496357508016879,0.13742578905637948,0.04368849082332639,3.1455833439548426,-0.14198427252362336
locked,0.1,0.21990081756156238,0.6859267269764526,-0.20729065433219038,0.01612167424258297,0.10267271664663392,-0.17370974980415632,-0.03615466822036779,-0.020032993977784817,0.017252378137002377,-0.06860819170029554,-0.010016496988892409,-0.1309658273179454,-0.010016496988892409,0.1309658273179454,-0.0355185165787612,0.13819123322539512,0.044099535318205575,3.1336210739695876,-0.1418198605652146
locked,0.1,0.2204366941086556,0.6848781733738748,-0.20724720621396622,0.016172538342394238,0.10288118659296251,-0.17502642301544014,-0.035988512077685046,-0.019815973735290808,0.017424900493488212,-0.06930692915887511,-0.009907986867645407,-0.13163104607089762,-0.009907986867645407,0.13163104607089762,-0.03607261821123881,0.13895380480420133,0.04451322926777287,3.121629391754835,-0.1416563387093178
locked,0.1,0.2209725706557488,0.6838341108815943,-0.20720426045679788,0.016223186703450552,0.10308765461311241,-0.17633949016965766,-0.035823015571386375,-0.019599828867935824,0.017597260987366775,-0.07000489065781473,-0.009799914433967912,-0.13229218670977394,-0.009799914433967912,0.13229218670977394,-0.03662591777827263,0.13971357239138504,0.04492949639055725,3.1096180374892515,-0.14149369222856004
locked,0.1,0.22150844720284202,0.6827944598779448,-0.20716180647750523,0.016273623163634277,0.10329215058642105,-0.17764905431225098,-0.035658168270652685,-0.019384545107018408,0.017769465276414258,-0.070702100516651,-0.009692272553509202,-0.13294933293989386,-0.009692272553509202,0.13294933293989386,-0.03717845186291496,0.140470602449336,0.04534826372990101,3.0975960465872205,-0.14133190685423982
locked,0.1,0.2220443237499352,0.6817591432200168,-0.2071198340329836,0.016323851441261483,0.10349470351295456,-0.17895521528247338,-0.03549396006389455,-0.019170108622633065,0.017941518816611456,-0.07139858220184227,-0.00958505431131653,-0.13360256565822592,-0.00958505431131653,0.13360256565822592,-0.03773025588475941,0.14122495939771396,0.045769461504647314,3.085571792960123,-0.14117096875645171
locked,0.1,0.22258020029702844,0.680728086137119,-0.20707833320539595,0.01637387514022185,0.10369534155067109,-0.18025806985287463,-0.03533038114510649,-0.01895650600488464,0.01811342687113213,-0.0720943583646153,-0.009478253002442325,-0.13425196308119233,-0.009478253002442325,0.13425196308119233,-0.03828136415110177,0.14197670570177284,0.046193022966396,3.0735530299685414,-0.1410108645253005
locked,0.1,0.22311607684412163,0.6797012161300587,-0.20703729438818094,0.016423697754838033,0.10389409205057236,-0.18155771186111502,-0.03516742200096451,-0.018743724246126477,0.018285194518829293,-0.07278945087670234,-0.00937186212306324,-0.13489760086515842,-0.00937186212306324,0.13489760086515842,-0.03883180990527133,0.1427259019558437,0.04661888426307003,3.061546929146619,-0.14085158115313956
locked,0.1,0.22365195339121485,0.6786784628758356,-0.20699670827281821,0.01647332267446374,0.10409098158998134,-0.18285423233466624,-0.03500507339861471,-0.018531750724150968,0.018456826662259253,-0.07348388086413495,-0.009265875362075482,-0.13553955222013142,-0.009265875362075482,0.13553955222013142,-0.03938162537234245,0.14347260696232378,0.04704698430857935,3.049560116782247,-0.14069310601776125
locked,0.1,0.22418782993830805,0.6776597581374108,-0.20695656583630412,0.016522753187836935,0.10428603600406293,-0.18414771960882426,-0.03484332637411046,-0.018320573186273524,0.01862832803526926,-0.07417766873920344,-0.009160286593136766,-0.13617788801711112,-0.009160286593136766,0.13617788801711112,-0.039930841802380664,0.1442168778064436,0.047477264658337556,3.037598708440282,-0.14053542686648102
locked,0.1,0.22472370648540127,0.6766450356782124,-0.2069168583292902,0.016571992487204493,0.10447928041570376,-0.18543825943850234,-0.034682172221454324,-0.01811017973424983,0.01879970321018144,-0.07487083423071893,-0.00905508986712491,-0.13681267688953289,-0.00905508986712491,0.13681267688953289,-0.04047948951139929,0.14495876992710305,0.047909669390417076,3.0256683415164165,-0.14037853180105456
locked,0.1,0.22525958303249446,0.6756342311810878,-0.20687757726484296,0.01662104367223233,0.10467073926385198,-0.1867259351041728,-0.034521602482208556,-0.017900558809976225,0.018970956604595583,-0.07556339641267291,-0.008950279404988113,-0.13744398532918142,-0.008950279404988113,0.13744398532918142,-0.041027597920160405,0.14569833718401237,0.048344144992107756,3.0137742059105155,-0.14022240926337817
locked,0.1,0.2257954595795877,0.6746272821714212,-0.2068387144077867,0.01666990975371451,0.10486043633041292,-0.18801082751233023,-0.03436160893563743,-0.01769169918192292,0.01914209248783545,-0.07625537373139814,-0.008845849590961458,-0.13807187777693736,-0.008845849590961458,0.13807187777693736,-0.04157519559095865,0.14643563192137157,0.04878064025166016,3.001921072907359,-0.1400670480219221
locked,0.1,0.22633133612668088,0.6736241279441564,-0.20680026176459146,0.016718593657093984,0.10504839476579124,-0.18929301529082798,-0.03420218358934887,-0.01748358993225489,0.019313114987062206,-0.07694678403132958,-0.008741794966127443,-0.13869641670869653,-0.008741794966127443,0.13869641670869653,-0.04212231026251837,0.14717070502830962,0.04921910615500167,2.9901133223516303,-0.13991243715885127
locked,0.1,0.2268672126737741,0.6726247094944862,-0.20676221157377353,0.016767098225806402,0.10523463711316101,-0.19057257487939017,-0.03404331867040466,-0.017276220444598256,0.01948402809307422,-0.07763764457944652,-0.00863811022229913,-0.13931766271676266,-0.00863811022229913,0.13931766271676266,-0.042668968883114576,0.14790360599627558,0.04965949578720964,2.9783549682026735,-0.13975856605779188
locked,0.1,0.2274030892208673,0.6716289694519769,-0.20672455629677527,0.016815426224458068,0.10541918533154353,-0.19184958061562207,-0.03388500661686998,-0.017069580392411913,0.019654835665815912,-0.07832797208849063,-0.008534790196205956,-0.13993567458701395,-0.008534790196205956,0.13993567458701395,-0.04321519764203927,0.1486343829735828,0.05010176423854774,2.966649682552,-0.13960542439220275
locked,0.1,0.22793896576796052,0.6706368520179479,-0.20668728860929994,0.01686358034184712,0.10560206081775639,-0.19312410481673326,-0.03372724006977874,-0.016863659727931617,0.019825541439605947,-0.07901778273900432,-0.008431829863965809,-0.14055050937207972,-0.008431829863965809,0.14055050937207972,-0.043761021999488434,0.1493630828172448,0.050545868514845556,2.955000818185094,-0.13945300211431966
locked,0.1,0.22847484231505372,0.6696483029058824,-0.206650401393069,0.016911563193838124,0.10578328442730936,-0.1943962178572879,-0.0335700118654869,-0.016658448671648778,0.01999614902810961,-0.07970709220029248,-0.008329224335824389,-0.14116222246080257,-0.008329224335824389,0.14116222246080257,-0.044306466714989265,0.1500897511422986,0.05099176745205071,2.9434114297652676,-0.13930128944463407
locked,0.1,0.22901071886214694,0.6686632692847039,-0.20661388772797923,0.0169593773260986,0.10596287649430439,-0.19566598824319703,-0.033413315028392086,-0.016453937702293486,0.0201666619290676,-0.08039591565035945,-0.008226968851146741,-0.14177086764420205,-0.008226968851146741,0.14177086764420205,-0.04485155587444632,0.1508144323687507,0.05143942163476006,2.931884293715274,-0.13915027686187598
locked,0.1,0.22954659540924013,0.6676816997247633,-0.2065777408846384,0.017007025216704805,0.10614085685039489,-0.19693348268214306,-0.033257142763999784,-0.016250117547294978,0.020337083528792165,-0.08108426779486776,-0.008125058773647487,-0.14237649717814013,-0.008125058773647487,0.14237649717814013,-0.045396312915874086,0.15153716976626896,0.0518887933185392,2.9204219268696443,-0.13899995509347468
locked,0.1,0.23008247195633336,0.6667035441463579,-0.20654195431725308,0.017054509278625174,0.10631724484286402,-0.19819876615069598,-0.033101488452313824,-0.01604697917368865,0.020507417106450803,-0.08177216288520242,-0.008023489586844325,-0.14297916184290843,-0.008023489586844325,0.14297916184290843,-0.04594076065391598,0.15225800549678,0.0523398463558777,2.909026603966743,-0.13885031510646562
locked,0.1,0.23061834850342655,0.6657287537706627,-0.2065065216568534,0.01710183186208753,0.10649205935186473,-0.19946190195825286,-0.03294634564153501,-0.015844513779447476,0.02067766583814234,-0.08245961473566227,-0.007922256889723736,-0.14357891099989428,-0.007922256889723736,0.14357891099989428,-0.046484921303194066,0.1529769806550588,0.052792546125591186,2.8977003740477523,-0.13870134809882165
locked,0.1,0.23115422505051977,0.6647572810729105,-0.20647143670483048,0.01714899525683771,0.10666531880687669,-0.20072295180803978,-0.032791708042047854,-0.015642712785210143,0.02084783280078522,-0.08314663673986031,-0.007821356392605072,-0.14417579264552383,-0.007821356392605072,0.14417579264552383,-0.04702881650058155,0.15369413530745824,0.053246859465532814,2.886445075825474,-0.13855304549118155
locked,0.1,0.23169010159761297,0.6637890797377252,-0.20643669342677398,0.01719600169429435,0.106837041202415,-0.2019819758552852,-0.03263756952068281,-0.015441567826388457,0.021017920975820985,-0.08383324188634698,-0.007720783913194227,-0.14476985346261406,-0.007720783913194227,0.14476985346261406,-0.04757246732643511,0.1544095085288501,0.053702754608439644,2.875262352083964,-0.13840539891895703
locked,0.1,0.2322259781447062,0.6628241046164681,-0.20640228594659016,0.017242853349606548,0.10700724411303754,-0.20323903276275335,-0.0324839240952359,-0.015241070745629352,0.021187933252747683,-0.08451944277351746,-0.007620535372814676,-0.14536113886929805,-0.007620535372814676,0.14536113886929805,-0.048115894324857904,0.15512313843789544,0.054160201120777934,2.864153663166222,-0.13825840022479519
locked,0.1,0.23276185469179939,0.6618623116864945,-0.2063682085408851,0.01728955234361932,0.1071759447076873,-0.20449417975378104,-0.032330765929233264,-0.015041213585613944,0.021357872432492323,-0.08520525162384124,-0.007520606792806972,-0.14594969306565983,-0.007520606792806972,0.14594969306565983,-0.048659117523046864,0.15583506223073418,0.054619169844446404,2.8531202996044667,-0.13811204145137698
locked,0.1,0.23329773123889258,0.6609036580122155,-0.20633445563359987,0.017336100744751993,0.10734315976340543,-0.20574747266294546,-0.032178089326926534,-0.014841988582174542,0.02152774123063023,-0.08589068029744752,-0.007420994291087269,-0.14653555907820415,-0.007420994291087269,0.14653555907820415,-0.04920215644977002,0.15654531621317544,0.055079632841198406,2.8421633939448276,-0.13796631483453484
locked,0.1,0.2338336077859858,0.6599481017078733,-0.20630102179088303,0.01738250057079389,0.10750890567844781,-0.2069989659844893,-0.03202588872850779,-0.014643388157713901,0.021697542280459222,-0.08657574030509942,-0.007321694078856949,-0.14711877880228225,-0.007321694078856949,0.14711877880228225,-0.049745030153020744,0.15725393583146857,0.05554156333965385,2.8312839318153884,-0.13782121279667137
locked,0.1,0.23436948433307903,0.6589956019019325,-0.20626790171618908,0.017428753790622198,0.10767319848483779,-0.20824871291862967,-0.03187415870553124,-0.01444540491490904,0.021867278135937696,-0.0872604428205951,-0.007222702457454519,-0.14769939304258758,-0.007222702457454519,0.14769939304258758,-0.05028775721689594,0.15796095570173374,0.0560049356847797,2.8204827622837954,-0.13767672794046373
locked,0.1,0.23490536088017222,0.6580461187030039,-0.20623509024558848,0.01747486232584562,0.10783605386038453,-0.20949676541586248,-0.031722893956531516,-0.014248031630685897,0.022036951274493503,-0.08794479869262499,-0.007124015815342948,-0.1482774415518296,-0.007124015815342948,0.1482774415518296,-0.05083035577773898,0.1586664096381235,0.0564697252897211,2.809760607548143,-0.1375328530428378
locked,0.1,0.23544123742726542,0.657099613167227,-0.20620258234328137,0.017520828052377924,0.10799748714019268,-0.21074317421935662,-0.03157208930282852,-0.014051261250450593,0.022206564099709176,-0.08862881845610829,-0.0070256306252252975,-0.14885296306767654,-0.0070256306252252975,0.14885296306767654,-0.05137284353958197,0.15937033067977466,0.056935908589866656,2.799118072002439,-0.1373895810491997
locked,0.1,0.23597711397435864,0.6561560472670233,-0.2061703730973011,0.017566652801945196,0.1081575133276931,-0.21198798890555726,-0.03142173968450809,-0.013855086882562897,0.02237611894389282,-0.0893125123430479,-0.00692754344128145,-0.1494259953480718,-0.00692754344128145,0.1494259953480718,-0.051915237788932075,0.16007275111662517,0.05740346299904788,2.788555650715362,-0.13724690506790926
locked,0.1,0.23651299052145186,0.6552153838611705,-0.20613845771540149,0.01761233836352942,0.1083161471052134,-0.2132312579230562,-0.031271840156571674,-0.013659501793042254,0.022545618070535706,-0.08999589029290869,-0.006829750896521131,-0.14999657520499315,-0.006829750896521131,0.14999657520499315,-0.0524575554089214,0.1607737025141348,0.05787236686775768,2.7780737373592084,-0.13710481836498584
locked,0.1,0.23704886706854505,0.6542775866661026,-0.2061068315211138,0.01765788648475292,0.10847340284411915,-0.21447302862986795,-0.031122385885243492,-0.013464499400490573,0.022715063676669662,-0.09067896196257284,-0.006732249700245286,-0.15056473853676103,-0.006732249700245286,0.15056473853676103,-0.0529998128928744,0.16147321573699355,0.05834259944330947,2.7676726316230456,-0.13696331435903136
locked,0.1,0.23758474361563825,0.653342620228402,-0.20607548994996963,0.017703298873205296,0.10862929461453925,-0.21571334732914071,-0.030973372144430134,-0.013270073271224838,0.022884457895121803,-0.09136173673586354,-0.006635036635612422,-0.1511305203589463,-0.006635036635612422,0.1511305203589463,-0.05354202635730073,0.16217132097183998,0.058814140831824305,2.7573525461429362,-0.13682238661636284
locked,0.1,0.23812062016273147,0.652410449898414,-0.2060444285458791,0.017748577197716168,0.1087838361946996,-0.216952259303399,-0.030824794312324016,-0.013076217114607849,0.023053802796674943,-0.0920442237326714,-0.006538108557303926,-0.15169395483396117,-0.006538108557303926,0.15169395483396117,-0.054084211554349705,0.1628680477490493,0.05928697196196438,2.7471136129795513,-0.13668202884634306
locked,0.1,0.2386564967098247,0.651481041804912,-0.20601364295765448,0.017793723089577263,0.10893704107988787,-0.218189808847425,-0.030676647868141928,-0.012882924778564665,0.02322310039214263,-0.09272643181772036,-0.00644146238928233,-0.15225507529941354,-0.00644146238928233,0.15225507529941354,-0.054626383883768566,0.16356342496365645,0.05976107455034236,2.736955889671489,-0.1365422348968971
locked,0.1,0.2391923732569179,0.6505543628307952,-0.2059831289356777,0.017838738143714686,0.10908892249105849,-0.2194260392997761,-0.030528928388995506,-0.01269019024528082,0.023392352634353724,-0.09340836960895348,-0.006345095122640414,-0.15281391429525773,-0.006345095122640414,0.15281391429525773,-0.05516855840435881,0.1642574808954173,0.06023643106849884,2.726879364891808,-0.1364029987502105
locked,0.1,0.23972824980401108,0.6496303805897403,-0.20595288232869927,0.017883623919815198,0.1092394933831036,-0.22066099307306664,-0.030381631546884218,-0.01249800762706902,0.02356156142005946,-0.09409004548559156,-0.006249003813534514,-0.15337050358982948,-0.006249003813534514,0.15337050358982948,-0.05571074984498152,0.1649502432280851,0.060713024711395724,2.7168839637324846,-0.13626431451859594
locked,0.1,0.2402641263511043,0.6487090634037667,-0.20592289908076386,0.01792838194340832,0.10938876645280317,-0.22189471168305985,-0.030234753105805742,-0.012306371162397422,0.023730728591764796,-0.0947714675958725,-0.006153185581198709,-0.15392487420481502,-0.006153185581198709,0.15392487420481502,-0.05625297261512834,0.1656417390679315,0.06119083936734801,2.7069695526405777,-0.13612617644052155
locked,0.1,0.24080000289819753,0.6477903802816967,-0.20589317522826053,0.017973013706905423,0.10953675414646381,-0.2231272357765749,-0.030088288918980674,-0.012115275212075251,0.023899855939480574,-0.09545264386445797,-0.006057637606037627,-0.15447705643918289,-0.006057637606037627,0.15447705643918289,-0.05679524081505554,0.16633199496151935,0.06166985958930345,2.6971359440287976,-0.1359885788767966
locked,0.1,0.24133587944529072,0.6468743008984228,-0.20586370689708325,0.0180175206705997,0.10968346866727269,-0.2243586051583636,-0.029942234926181255,-0.011924714255581555,0.024068945202413955,-0.09613358199957855,-0.005962357127790778,-0.15502707989217446,-0.005962357127790778,0.15502707989217446,-0.05733756824554545,0.16702103691281814,0.062150070567444426,2.687382900580445,-0.1358515163069001
locked,0.1,0.24187175599238392,0.6459607955749898,-0.20583449029990572,0.018061904263626985,0.10982892198236731,-0.22558885881690582,-0.029796587151164178,-0.011734682887537193,0.024237998070586072,-0.09681428949987322,-0.005867341443768597,-0.1555749734853531,-0.005867341443768597,0.1555749734853531,-0.05787996841726926,0.16770889039963657,0.0626314581030092,2.677710139269116,-0.13571498332545298
locked,0.1,0.24240763253947714,0.6450498352594238,-0.2058055217335582,0.0181061658848904,0.10997312582964297,-0.22681803494924113,-0.02965134169919982,-0.01154517581430942,0.024407016186389966,-0.09749477366097654,-0.005772587907154711,-0.15612076548378867,-0.005772587907154711,0.15612076548378867,-0.05842245455979908,0.16839558038944205,0.06311400858330025,2.668117335110908,-0.1355789746388224
locked,0.1,0.24294350908657036,0.6441413915082889,-0.20577679757650594,0.01815030690395007,0.11011609172430542,-0.22804617098484692,-0.029506494754694107,-0.011356187850744038,0.024576001146086553,-0.09817504158184483,-0.00567809392537202,-0.15666448351640264,-0.00567809392537202,0.15666448351640264,-0.05896503963027075,0.16908113135457617,0.06359770895780946,2.658604124666568,-0.13544348506185427
locked,0.1,0.24347938563366356,0.6432354364689261,-0.205748314286421,0.01819432866187967,0.11025783096518316,-0.22927330360863196,-0.029362042578898892,-0.011167713917019224,0.024744954501245076,-0.09885510017084792,-0.005583856958509609,-0.1572061545955246,-0.005583856958509609,0.1572061545955246,-0.0595077363217244,0.16976556728690756,0.06408254671541672,2.6491701093094364,-0.13530850951472664
locked,0.1,0.24401526218075675,0.6423319428623658,-0.20572006839784818,0.018238232472090804,0.11039835464080525,-0.23049946878304362,-0.0292179815077077,-0.010979749035616895,0.024913877760124836,-0.09953495615161422,-0.0054898745178084555,-0.15774580513567885,-0.0054898745178084555,0.15774580513567885,-0.060050557071119184,0.17044891171192444,0.0645685098625936,2.639814858274597,-0.13517404301992156
locked,0.1,0.24455113872784998,0.6414308839668537,-0.20569205651995454,0.01828201962112752,0.11053767363526214,-0.2317247017693842,-0.029074307949531274,-0.010792288328403753,0.025082772389008613,-0.10021461606867105,-0.005396144164201872,-0.15828346097166232,-0.005396144164201872,0.15828346097166232,-0.06059351406706103,0.17113118770232316,0.06505558690258668,2.6305379115028598,-0.13504008069930565
locked,0.1,0.2450870152749432,0.6405322336019811,-0.20566427533436324,0.018325691369431747,0.11067579863385435,-0.2329490371483396,-0.02893101838325004,-0.010605327013818291,0.025251639813485088,-0.10089408629287033,-0.005302663506909146,-0.15881914737593067,-0.005302663506909146,0.15881914737593067,-0.06113661925724262,0.17181241789109697,0.0655437668155207,2.621338782293055,-0.13490661777131738
locked,0.1,0.2456228918220364,0.6396359661133978,-0.20563672159306756,0.018369248952080718,0.11081274012853758,-0.23417250883974294,-0.02878810935624162,-0.010418860404160901,0.025420481419681583,-0.10157337302660494,-0.0052094302020804515,-0.15935288907531994,-0.0052094302020804515,0.15935288907531994,-0.061679884355602684,0.17249262448414027,0.06603303903937327,2.6122169597750715,-0.13477364954825724
locked,0.1,0.2461587683691296,0.6387420563580664,-0.20560939211641924,0.018412693579498148,0.11094850842317684,-0.2353951501216398,-0.02864557748247805,-0.0102328839029799,0.025589298555453093,-0.10225248230884051,-0.0051164419514899495,-0.15988471026714884,-0.0051164419514899495,0.15988471026714884,-0.06222332084923148,0.17317182927240832,0.06652339345179267,2.6031719112149663,-0.13464117143367343
locked,0.1,0.2466946449162228,0.637850479690043,-0.2055822837911901,0.01845602643814009,0.11108311363861514,-0.2366169936486635,-0.028503419440690222,-0.010047393002550132,0.02575809253152719,-0.10293142001996107,-0.005023696501275068,-0.1604146346347186,-0.005023696501275068,0.1604146346347186,-0.06276694000502418,0.1738500536436393,0.06701482035271007,2.594203084163141,-0.13450917891984088
locked,0.1,0.24723052146331603,0.636961211946762,-0.2055553935687025,0.01849924869115647,0.11121656571756575,-0.23783807146976188,-0.02836163197259753,-0.009862383281441057,0.02592686462260774,-0.10361019188644091,-0.004931191640720525,-0.16094268536224385,-0.004931191640720525,0.16094268536224385,-0.06331075287609807,0.17452731859366383,0.0675073104477138,2.585309908455616,-0.13437766758532904
locked,0.1,0.24776639801040923,0.6360742294358043,-0.205528718463027,0.018542361479029264,0.1113488744293339,-0.23905841504528402,-0.028220211881199185,-0.00967785040216992,0.026095616068436925,-0.10428880348534092,-0.004838925201084961,-0.16146888514923,-0.004838925201084961,0.16146888514923,-0.06385477030797507,0.17520364473730896,0.0680008548321412,2.576491798078065,-0.1342466330926551
locked,0.1,0.24830227455750242,0.6351895089221198,-0.20550225554924398,0.01858536592018921,0.11148004937437848,-0.24027805526348656,-0.02807915602912419,-0.009493790108934981,0.02626434807482177,-0.10496726024865458,-0.004746895054467488,-0.16199325622433683,-0.004746895054467488,0.16199325622433683,-0.06439900294455403,0.17587905231893253,0.06849544497586804,2.567748152901223,-0.13411607118601848
locked,0.1,0.24883815110459565,0.6343070276156942,-0.2054760019617562,0.018628263111608565,0.11161009998871725,-0.24149702245646076,-0.027938461337039623,-0.009310198225431058,0.026433061814623196,-0.10564556746749597,-0.004655099112715528,-0.16251582035873924,-0.004655099112715528,0.16251582035873924,-0.06494346123387176,0.176553561222589,0.06899107270875332,2.559078360296151,-0.1339859776891107
locked,0.1,0.24937402765168887,0.6334267631596494,-0.20544995489268703,0.018671054129379264,0.11173903554818086,-0.24271534641548353,-0.027798124782110342,-0.009127070652731079,0.026601758428706726,-0.10632373029612696,-0.00456353532636554,-0.16303659887899935,-0.00456353532636554,0.16303659887899935,-0.06548815543365133,0.1772271909818322,0.06948773020669968,2.5504817966373117,-0.13385634850300793
locked,0.1,0.24990990419878206,0.6325486936187251,-0.2054241115902965,0.018713740029264177,0.11186686517252946,-0.24393305640589624,-0.027658143396514137,-0.00894440336724996,0.026770439026866936,-0.10700175375587168,-0.00447220168362498,-0.163555612679504,-0.00447220168362498,0.163555612679504,-0.06603309561668338,0.17789996078921286,0.06998540997833437,2.5419578287000957,-0.133727179604124
locked,0.1,0.25044578074587526,0.6316727974681735,-0.20539846935748202,0.01875632184723534,0.11199359782942694,-0.24515018118142318,-0.02751851426600447,-0.008762192418769129,0.026939104688712537,-0.10767964273886661,-0.004381096209384565,-0.16407288223444072,-0.004381096209384565,0.16407288223444072,-0.06657829167599812,0.17857188950542507,0.07048410485223659,2.533505814960473,-0.13359846704224143
locked,0.1,0.2509816572929685,0.6307990535830126,-0.2053730255503079,0.018798800599989875,0.11211924233828673,-0.2463667489980419,-0.027379234528523408,-0.008580433928533533,0.02710775646452525,-0.10835740201169906,-0.004290216964266767,-0.1645884276093698,-0.004290216964266767,0.1645884276093698,-0.06712375332987758,0.17924299566816432,0.07098380796472392,2.5251251068023968,-0.13347020693860207
locked,0.1,0.2515175338400617,0.6299274412276403,-0.20534777757661068,0.01884117728545466,0.11224380737399084,-0.24758278762737296,-0.027240301372856282,-0.008399124087401622,0.027276395376087326,-0.10903503621891374,-0.004199562043700811,-0.1651022684723879,-0.004199562043700811,0.1651022684723879,-0.06766949012669106,0.1799132975006819,0.07148451274815007,2.516815049639376,-0.13334239548406734
locked,0.1,0.2520534103871549,0.6290579400457954,-0.20532272289462017,0.018883452883266837,0.1123673014704872,-0.24879832436962734,-0.027101712037336245,-0.008218259154069409,0.027445022417481073,-0.10971254988640085,-0.004109129577034708,-0.16561442410490762,-0.004109129577034708,0.16561442410490762,-0.06821551144957008,0.18058281292005726,0.07198621291969867,2.508574983955597,-0.1332150289373324
locked,0.1,0.2525892869342481,0.6281905300508419,-0.2052978590116499,0.01892562835524451,0.11248973302427155,-0.2500133860661303,-0.026963463808586628,-0.008037835453342117,0.027613638555861734,-0.11038994742467194,-0.004018917726671052,-0.16612491341207067,-0.004018917726671052,0.16612491341207067,-0.06876182652092938,0.18125155954520095,0.07248890247065087,2.500404246271843,-0.13308810362320322
locked,0.1,0.2531251634813413,0.6273251916163712,-0.20527318348281356,0.01896770464583803,0.1126111102977581,-0.25122799911143645,-0.026825554020306876,-0.007857849374468845,0.02778224473220488,-0.11106723313202768,-0.003928924687234424,-0.16663375493280747,-0.003928924687234424,0.16663375493280747,-0.06930844440683917,0.18191955470459728,0.07299257565610374,2.49230217004111,-0.1329616159309262
locked,0.1,0.25366104002843454,0.6264619054671149,-0.20524869390980696,0.01900968268257157,0.1127314414225404,-0.2524421894650347,-0.02668798005209435,-0.007678297369522781,0.027950841862026298,-0.11174441119761037,-0.0038391486847613914,-0.16714096684955063,-0.0038391486847613914,0.16714096684955063,-0.06985537402124717,0.18258681544378755,0.07349722698511252,2.484268086478583,-0.13283556231257737
locked,0.1,0.25419691657552773,0.6256006526701392,-0.20522438793969985,0.019051563376464426,0.11285073440255203,-0.2536559826626966,-0.02655073932830794,-0.007499175951843514,0.028119430836081077,-0.1124214857043676,-0.003749587975921757,-0.16764656699763314,-0.003749587975921757,0.16764656699763314,-0.0704026241300723,0.1832533585326243,0.07400285121125172,2.4763013253300388,-0.13270993928149535
